[INFO] [1753423805.045772822] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.110998196] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.210886210] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.311003604] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.411132872] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.510975476] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.610925315] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.711074646] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.810939427] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423805.911059734] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.011022470] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.111216891] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.211051239] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.311055928] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.410937798] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.520814974] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.611104682] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.712168180] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.810932967] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423806.911079835] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.010903112] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.113557271] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.210972683] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.311283459] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.411018670] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.515845393] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.611018320] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.712756842] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.811077875] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423807.911341962] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423808.010973906] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423808.112561545] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423808.211062935] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423808.311236621] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
[INFO] [1753423808.411016217] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 3.7869999408721924, 5.370999813079834]), Intensity: array('f', [0.0, 806.0, 159.0, 32.0])
