[INFO] [1753423947.227920607] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.291468758] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.390941739] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.491275605] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.590922319] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.692547992] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.790875634] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.890862292] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423947.990873910] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.090875608] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.190886651] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.290870845] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.390906496] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.490865857] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.590950086] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.691312817] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.790829352] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.891007566] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423948.990936719] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.091393884] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.191660133] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.290937719] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.390875608] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.495476585] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.590906206] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.690849311] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.790847394] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.890868101] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423949.990845959] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.090840970] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.190821164] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.290834864] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.392294838] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.490882455] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.590918139] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.690778842] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.791259241] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.890839746] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
[INFO] [1753423950.992502060] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 2.0220000743865967, 5.370999813079834]), Intensity: array('f', [0.0, 825.0, 19.0, 34.0])
