[INFO] [1753423562.784531288] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423562.850993184] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423562.950930225] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.051042279] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.150973145] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.250935724] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.353136016] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.450975187] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.550945766] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.650947354] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.751449912] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.850972513] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423563.950970964] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423564.051067882] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423564.152105205] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423564.251093491] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423564.351382190] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
[INFO] [1753423564.451059514] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.664999961853027, 2.049999952316284, 5.369999885559082]), Intensity: array('f', [0.0, 766.0, 15.0, 31.0])
