[INFO] [1753416025.599719651] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416025.669779515] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416025.769769126] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416025.869784946] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416025.970137869] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.069748235] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.169811678] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.269786958] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.369700571] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.469735213] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.569715580] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.669716333] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.769774304] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.869738479] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416026.969773696] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.069845399] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.170067126] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.269786495] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.369678512] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.469752712] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.569717884] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.669852823] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.769850828] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.869758877] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416027.969748882] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.069734090] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.169740196] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.269754271] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.369766457] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.469739186] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.569730732] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.669754439] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.769757953] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.869894401] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416028.970151045] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416029.069886679] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416029.169837780] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416029.269717262] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416029.369737581] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
[INFO] [1753416029.469836336] [laser_publisher]: Sample data - Range: array('f', [0.0, 1.2410000562667847, 2.2990000247955322, 2.4210000038146973]), Intensity: array('f', [0.0, 22.0, 421.0, 7.0])
