[INFO] [1753433139.139412587] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.203115140] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.302894369] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.403085478] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.503240234] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.603101256] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.703056808] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.803316878] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433139.903059242] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.003256687] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.103116941] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.203260593] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.303077390] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.404733265] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.503877088] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.605008921] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.703883939] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.805690633] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433140.903952070] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.004160331] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.103926888] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.203829223] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.303081816] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.406585185] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.503077626] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.603160093] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.703032828] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.803284738] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.4259999990463257, 0.27799999713897705, 5.308000087738037]), Intensity: array('f', [0.0, 188.0, 215.0, 5.0])
[INFO] [1753433141.852515955] [laser_publisher]: 节点销毁时已关闭激光
