[INFO] [1754316139.110086174] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置 详细内容: 列表长度: 5
[INFO] [1754316139.111099924] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[0]: ((0.37685, 1.56608), 1.5708)
[INFO] [1754316139.111893669] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[1]: ((0.37685, -1.56608), -1.5708)
[INFO] [1754316139.112649909] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[2]: ((0.37645, 0.47385), 0.0)
[INFO] [1754316139.113369573] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[3]: ((0.37771, 2.42478), 3.14159)
[INFO] [1754316139.114084564] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[4]: ((0.37771, -2.42478), 3.14159)
[INFO] [1754316139.114925287] [solver_node]: [PerpendicularDistanceLocalizer] 前束索引: [2], 后束索引: [3, 4]
[INFO] [1754316139.115651958] [solver_node]: [PerpendicularDistanceLocalizer] 左束索引: [0], 右束索引: [1]
[INFO] [1754316139.121924222] [solver_node]: [PerpendicularDistanceLocalizer] h_values: [0.37684581 0.37684581 0.33497201 0.28475693 0.28475693]
[INFO] [1754316139.122703182] [solver_node]: [PerpendicularDistanceLocalizer] 垂直距离定位器已初始化，需要调用calibrate()方法进行标定
[INFO] [1754316139.142552379] [solver_node]: SolverNode启动，进入初始化阶段...
[INFO] [1754316277.735946651] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316278.750503170] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316279.758200149] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316280.766104557] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316281.770788959] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316282.784763001] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316283.792009027] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316284.803841711] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316285.807071010] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316286.819967493] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316287.840344586] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316288.885176254] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316289.855253989] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316290.866721482] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316291.880088631] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316292.910339217] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316293.933249996] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316294.919961818] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316295.938343988] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316296.942368600] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316297.947709880] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316298.966331767] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316299.975017215] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316300.989656840] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316302.000518591] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316303.015105223] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316304.021421180] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316305.037172861] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316306.047790927] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316307.076933393] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316308.053941710] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316309.086486457] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316310.091870106] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316311.105020387] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316312.123538559] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316313.140550043] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316314.154333906] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316315.165936601] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316316.175973375] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316317.205227043] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316318.211988578] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316319.211617831] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316320.214815481] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316321.215736922] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316322.235119561] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316323.292822067] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316324.263830158] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316325.273601134] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316326.282475226] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316327.291970868] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316328.297471736] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316329.302729526] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316330.305774917] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316331.319412760] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316332.317146996] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316333.333002551] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316334.348937436] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316335.355234385] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316336.395538948] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316337.406824516] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316338.366961397] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316339.369649084] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316340.396273927] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316341.400571633] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316342.404911931] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316343.427044518] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316344.412974211] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316345.454314572] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316346.447638985] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316347.455927145] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316348.467065734] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316349.478095201] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316350.487286101] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316351.495398513] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316352.514647229] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316353.524102198] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316354.532309204] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316355.536769921] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316356.544868733] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316357.563030354] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316358.578379594] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316359.583603047] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316360.593592300] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316361.614158421] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316362.624459424] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316363.633033446] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316364.647422729] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316365.665595550] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316366.671156291] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316367.688878511] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316368.706734109] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316369.713886532] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316370.730190481] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316371.746983112] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316372.746049761] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316373.752947651] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316374.839044786] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316375.777471182] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316376.800732145] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316377.800633500] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316378.805925691] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316379.825031268] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316380.858800746] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316381.845264946] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316382.849267638] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316383.856539776] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316384.861434934] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316385.867793228] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316386.872703971] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316387.874792061] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316388.889022493] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316389.901743549] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316390.903572753] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316391.907793785] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316392.923554234] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316393.945911401] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316394.959359417] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316395.971487563] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316396.975964793] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316397.984683938] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316399.001426904] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316400.017106167] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316401.032314284] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316402.024361134] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316403.043748829] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316404.066012618] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316405.084337475] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316406.096534807] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316407.099449827] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316408.110877062] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316409.133031377] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316410.133749902] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316411.141464961] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316412.145191038] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316413.155497482] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316414.162214952] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316415.175214701] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316416.184428897] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316417.198073492] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316418.226797645] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316419.224725165] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316420.241325888] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316421.258012245] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316422.281054900] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316423.299093062] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316424.300594835] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316425.326118983] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316426.329560126] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316427.339929995] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316428.357496595] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316429.377105639] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316430.394306727] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316431.383480682] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316432.404240279] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754316433.405959081] [solver_node]: 发布重定位TF: x=0.000, y=0.000
