[INFO] [1753418496.921931797] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418496.982169602] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.082507392] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.181234183] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.281260539] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.381284750] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.481344067] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.581200977] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.681415755] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.781522465] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.881240714] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418497.981285919] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.081751138] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.182537009] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.282104950] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.381209322] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.481498759] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.581410808] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.681257798] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.783157436] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.881274286] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.996999979019165, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 173.0, 151.0, 6.0])
[INFO] [1753418498.933404129] [laser_publisher]: 节点销毁时已关闭激光
