[INFO] [1754310348.568453881] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置 详细内容: 列表长度: 5
[INFO] [1754310348.569407408] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[0]: ((0.37685, 1.56608), 1.5708)
[INFO] [1754310348.572236339] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[1]: ((0.37685, -1.56608), -1.5708)
[INFO] [1754310348.573102984] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[2]: ((0.37645, 0.47385), 0.0)
[INFO] [1754310348.574000798] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[3]: ((0.37771, 2.42478), 3.14159)
[INFO] [1754310348.574711823] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[4]: ((0.37771, -2.42478), 3.14159)
[INFO] [1754310348.575668358] [solver_node]: [PerpendicularDistanceLocalizer] 前束索引: [2], 后束索引: [3, 4]
[INFO] [1754310348.576497273] [solver_node]: [PerpendicularDistanceLocalizer] 左束索引: [0], 右束索引: [1]
[INFO] [1754310348.577847706] [solver_node]: [PerpendicularDistanceLocalizer] h_values: [0.37684581 0.37684581 0.33497201 0.28475693 0.28475693]
[INFO] [1754310348.578670701] [solver_node]: [PerpendicularDistanceLocalizer] 垂直距离定位器已初始化，需要调用calibrate()方法进行标定
[INFO] [1754310348.599490336] [solver_node]: SolverNode启动，进入初始化阶段...
[INFO] [1754310351.345373187] [solver_node]: 标定数据收集进度: 1/500
[INFO] [1754310351.354199414] [solver_node]: 标定数据收集进度: 2/500
[INFO] [1754310351.363472308] [solver_node]: 标定数据收集进度: 3/500
[INFO] [1754310351.372900309] [solver_node]: 标定数据收集进度: 4/500
[INFO] [1754310351.384259749] [solver_node]: 标定数据收集进度: 5/500
[INFO] [1754310351.393033943] [solver_node]: 标定数据收集进度: 6/500
[INFO] [1754310351.404690830] [solver_node]: 标定数据收集进度: 7/500
[INFO] [1754310351.418996132] [solver_node]: 标定数据收集进度: 8/500
[INFO] [1754310351.422602938] [solver_node]: 标定数据收集进度: 9/500
[INFO] [1754310351.432470086] [solver_node]: 标定数据收集进度: 10/500
[INFO] [1754310351.448779052] [solver_node]: 标定数据收集进度: 11/500
[INFO] [1754310351.452519749] [solver_node]: 标定数据收集进度: 12/500
[INFO] [1754310351.465937222] [solver_node]: 标定数据收集进度: 13/500
[INFO] [1754310351.472547012] [solver_node]: 标定数据收集进度: 14/500
[INFO] [1754310351.488082743] [solver_node]: 标定数据收集进度: 15/500
[INFO] [1754310351.498315212] [solver_node]: 标定数据收集进度: 16/500
[INFO] [1754310351.505213873] [solver_node]: 标定数据收集进度: 17/500
[INFO] [1754310351.518212936] [solver_node]: 标定数据收集进度: 18/500
[INFO] [1754310351.527138045] [solver_node]: 标定数据收集进度: 19/500
