[INFO] [1753433667.990976057] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.046131950] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.151564116] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.246352382] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.347110563] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.448267569] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.560438370] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.646365685] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.746413515] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.846318847] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433668.946758910] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.046310026] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.147009742] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.246254644] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.346347180] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.446301569] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.547943864] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.646252267] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.748685683] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.846427738] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433669.946292173] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.048004326] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.146317625] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.247796877] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.346376069] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.448030333] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.547705516] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.646316485] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.746311547] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.846216750] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433670.947807333] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.046252314] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.148693123] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.246286695] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.347376851] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.446626457] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.546278023] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.646286653] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.746283411] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
[INFO] [1753433671.848304595] [laser_publisher]: Sample data - Range: array('f', [0.0, 6.98799991607666, 4.11299991607666, 5.270999908447266]), Intensity: array('f', [0.0, 22.0, 34.0, 205.0])
