[INFO] [1753424624.858703097] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424624.915469070] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.015418753] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.116075334] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.215298983] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.315376958] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.415351474] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.515321830] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.615298938] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.716564495] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.815305412] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
[INFO] [1753424625.916958594] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.665999889373779, 1.8070000410079956, 5.369999885559082]), Intensity: array('f', [0.0, 750.0, 21.0, 32.0])
