[INFO] [1753418715.539080422] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418715.600918394] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418715.700912397] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418715.800944449] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418715.900992502] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.001071788] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.100807926] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.201497699] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.301387122] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.400942614] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.501039949] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.601731257] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.702021623] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.801524473] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418716.900851220] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.000848872] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.100922846] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.200899026] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.300873413] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.400922554] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.500995089] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.600935779] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.701037755] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
[INFO] [1753418717.801144915] [laser_publisher]: Sample data - Range: array('f', [0.0, 2.9739999771118164, 0.8349999785423279, 2.453000068664551]), Intensity: array('f', [0.0, 373.0, 151.0, 6.0])
