[INFO] [1753419177.849888206] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419177.909585451] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.009293058] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.108975737] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.209203813] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.309018177] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.409045733] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.508964517] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.608964551] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.709821578] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.809069265] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419178.910123356] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.009119321] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.109905881] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.209134176] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.309183205] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.409775742] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.509098984] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.609476281] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.709043596] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.809035246] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419179.909034833] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419180.008975250] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419180.109011735] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419180.208982617] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419180.309192708] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419180.408983840] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
[INFO] [1753419180.510073068] [laser_publisher]: Sample data - Range: array('f', [0.0, 3.2009999752044678, 1.5750000476837158, 4.605999946594238]), Intensity: array('f', [0.0, 50.0, 77.0, 22.0])
