[INFO] [1753424896.446840401] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424896.515753859] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424896.616093042] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424896.716055094] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424896.816029723] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424896.915824476] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424897.016887389] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424897.116144784] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424897.216072820] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424897.315814099] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424897.416158721] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
[INFO] [1753424897.515993827] [laser_publisher]: Sample data - Range: array('f', [0.0, 4.63700008392334, 2.121000051498413, 5.370999813079834]), Intensity: array('f', [0.0, 727.0, 3.0, 31.0])
