[INFO] [1753415787.796032821] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415787.865937075] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415787.965841043] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.065912137] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.165941642] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.265818858] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.365922732] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.465870892] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.565831340] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.665914542] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.765862638] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.865871183] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415788.965866768] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.066266472] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.166234855] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.266332711] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.366391144] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.466264806] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.565885794] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.665846850] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.765864769] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.865887041] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415789.965854369] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415790.065844724] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415790.165856850] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
[INFO] [1753415790.265856464] [laser_publisher]: Sample data - Range: array('f', [0.0, 0.0, 0.0, 0.0]), Intensity: array('f', [0.0, 0.0, 0.0, 0.0])
