[INFO] [1753418871.817063741] [visualizer_node]: Configuration loaded successfully from /home/orin/rc2025_ros2_ws/install/laser_solver/share/laser_solver/config/laser_params.yaml
[INFO] [1753418871.818024129] [visualizer_node]: Laser Config: [((0.37212, 1.55), 1.5708), ((0.37212, -1.55), -1.5708), ((0.37241, 0.45), 0.0), ((0.36471, 3.82), 3.1416)]
[INFO] [1753418871.968655220] [visualizer_node]: Visualizer Node Initialized
[INFO] [1753418871.971238450] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.024896418] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.119214596] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.220058678] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.320595101] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.419595467] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.520659941] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.618994267] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.719143411] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.820163052] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418872.919100824] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.024005758] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.119428586] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.222320423] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.321184753] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.418963027] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.520396698] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.619256196] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.720099318] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.819931843] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418873.921397420] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.019278450] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.123492032] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.224009671] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.322548741] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.418882770] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.521196922] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.619007486] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.720147259] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.819595354] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418874.921139655] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.019185811] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.122429725] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.219722222] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.319857255] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.419805817] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.520103608] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.619383058] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.720626867] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.819661092] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418875.919143429] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.019890196] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.121806991] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.221628028] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.327493224] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.419130505] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.525956568] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.622340200] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.729751756] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.823363190] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418876.922008984] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418877.021350165] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418877.120849879] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418877.229222943] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418877.324935734] [visualizer_node]: Received 0 solutions to visualize
[INFO] [1753418877.419851056] [visualizer_node]: Received 0 solutions to visualize
